Fecha,Año_hidrologico,Escala,SDI,LogSDI,GammaSDI
1983-07-31,1983-1984,Feb-Jul,,,
1983-08-31,1983-1984,Mar-Aug,,,
1983-09-30,1983-1984,Apr-Sep,,,
1983-10-31,1983-1984,May-Oct,,,
1983-11-30,1983-1984,Jun-Nov,,,
1983-12-31,1983-1984,Jul-Dec,0.31,0.44,0.48
1984-01-31,1983-1984,Aug-Jan,-0.04,0.29,0.22
1984-02-29,1983-1984,Sep-Feb,-0.05,0.33,0.21
1984-03-31,1983-1984,Oct-Mar,0.37,0.71,0.64
1984-04-30,1984-1985,Nov-Apr,-0.01,0.47,0.34
1984-05-31,1984-1985,Dec-May,0.55,0.78,0.79
1984-06-30,1984-1985,Jan-Jun,1.72,1.09,1.44
1984-07-31,1984-1985,Feb-Jul,2.18,1.07,1.57
1984-08-31,1984-1985,Mar-Aug,1.99,1.04,1.49
1984-09-30,1984-1985,Apr-Sep,1.63,0.94,1.31
1984-10-31,1984-1985,May-Oct,1.82,0.98,1.38
1984-11-30,1984-1985,Jun-Nov,1.45,0.84,1.17
1984-12-31,1984-1985,Jul-Dec,0.17,0.37,0.38
1985-01-31,1984-1985,Aug-Jan,-0.5,-0.13,-0.28
1985-02-28,1984-1985,Sep-Feb,-0.56,-0.32,-0.44
1985-03-31,1984-1985,Oct-Mar,-0.49,-0.18,-0.33
1985-04-30,1985-1986,Nov-Apr,-0.51,-0.08,-0.27
1985-05-31,1985-1986,Dec-May,-0.44,0.04,-0.14
1985-06-30,1985-1986,Jan-Jun,-0.3,0.17,0.03
1985-07-31,1985-1986,Feb-Jul,-0.05,0.31,0.26
1985-08-31,1985-1986,Mar-Aug,0.35,0.5,0.55
1985-09-30,1985-1986,Apr-Sep,0.65,0.61,0.74
1985-10-31,1985-1986,May-Oct,0.63,0.58,0.7
1985-11-30,1985-1986,Jun-Nov,0.49,0.5,0.59
1985-12-31,1985-1986,Jul-Dec,0.37,0.48,0.53
1986-01-31,1985-1986,Aug-Jan,0.08,0.37,0.33
1986-02-28,1985-1986,Sep-Feb,-0.36,-0.02,-0.15
1986-03-31,1985-1986,Oct-Mar,-0.67,-0.53,-0.64
1986-04-30,1986-1987,Nov-Apr,-0.34,0.15,-0.03
1986-05-31,1986-1987,Dec-May,0.01,0.47,0.36
1986-06-30,1986-1987,Jan-Jun,0.31,0.58,0.59
1986-07-31,1986-1987,Feb-Jul,0.09,0.39,0.37
1986-08-31,1986-1987,Mar-Aug,0.09,0.37,0.35
1986-09-30,1986-1987,Apr-Sep,-0.02,0.27,0.24
1986-10-31,1986-1987,May-Oct,-0.24,0.13,0.04
1986-11-30,1986-1987,Jun-Nov,0.02,0.27,0.25
1986-12-31,1986-1987,Jul-Dec,0.21,0.39,0.41
1987-01-31,1986-1987,Aug-Jan,0.45,0.59,0.64
1987-02-28,1986-1987,Sep-Feb,0.45,0.74,0.68
1987-03-31,1986-1987,Oct-Mar,0.53,0.81,0.77
1987-04-30,1987-1988,Nov-Apr,0.86,0.96,1.02
1987-05-31,1987-1988,Dec-May,0.61,0.81,0.83
1987-06-30,1987-1988,Jan-Jun,,,
1987-07-31,1987-1988,Feb-Jul,,,
1987-08-31,1987-1988,Mar-Aug,,,
1987-09-30,1987-1988,Apr-Sep,,,
1987-10-31,1987-1988,May-Oct,,,
1987-11-30,1987-1988,Jun-Nov,,,
1987-12-31,1987-1988,Jul-Dec,0.39,0.48,0.55
1988-01-31,1987-1988,Aug-Jan,0.81,0.77,0.9
1988-02-29,1987-1988,Sep-Feb,0.48,0.76,0.71
1988-03-31,1987-1988,Oct-Mar,0.02,0.44,0.32
1988-04-30,1988-1989,Nov-Apr,-0.04,0.44,0.31
1988-05-31,1988-1989,Dec-May,-0.11,0.37,0.24
1988-06-30,1988-1989,Jan-Jun,-0.31,0.16,0.02
1988-07-31,1988-1989,Feb-Jul,-0.78,-0.32,-0.54
1988-08-31,1988-1989,Mar-Aug,-0.98,-0.64,-0.87
1988-09-30,1988-1989,Apr-Sep,-1.04,-0.73,-0.96
1988-10-31,1988-1989,May-Oct,-0.95,-0.53,-0.75
1988-11-30,1988-1989,Jun-Nov,-1.0,-0.55,-0.79
1988-12-31,1988-1989,Jul-Dec,-0.85,-0.46,-0.67
1989-01-31,1988-1989,Aug-Jan,-0.79,-0.51,-0.69
1989-02-28,1988-1989,Sep-Feb,-0.84,-0.94,-0.97
1989-03-31,1988-1989,Oct-Mar,-0.81,-0.93,-0.96
1989-04-30,1989-1990,Nov-Apr,-0.95,-2.82,-2.12
1989-05-31,1989-1990,Dec-May,-1.0,-3.25,-2.37
1989-06-30,1989-1990,Jan-Jun,-1.1,-4.12,-2.94
1989-07-31,1989-1990,Feb-Jul,-1.32,-4.42,-3.33
1989-08-31,1989-1990,Mar-Aug,-1.41,-4.5,-3.43
1989-09-30,1989-1990,Apr-Sep,-1.54,-4.65,-3.64
1989-10-31,1989-1990,May-Oct,-1.69,-4.63,-3.7
1989-11-30,1989-1990,Jun-Nov,-1.78,-4.74,-3.72
1989-12-31,1989-1990,Jul-Dec,-1.64,-4.74,-3.72
1990-01-31,1989-1990,Aug-Jan,-1.37,-4.47,-3.36
1990-02-28,1989-1990,Sep-Feb,-1.08,-2.12,-1.79
1990-03-31,1989-1990,Oct-Mar,-0.1,0.32,0.19
1990-04-30,1990-1991,Nov-Apr,0.46,0.77,0.74
1990-05-31,1990-1991,Dec-May,0.79,0.88,0.95
1990-06-30,1990-1991,Jan-Jun,0.62,0.73,0.81
1990-07-31,1990-1991,Feb-Jul,0.37,0.52,0.58
1990-08-31,1990-1991,Mar-Aug,0.09,0.37,0.36
1990-09-30,1990-1991,Apr-Sep,-0.7,-0.26,-0.45
1990-10-31,1990-1991,May-Oct,-1.03,-0.64,-0.87
1990-11-30,1990-1991,Jun-Nov,-0.98,-0.52,-0.75
1990-12-31,1990-1991,Jul-Dec,-0.74,-0.32,-0.52
1991-01-31,1990-1991,Aug-Jan,-0.51,-0.13,-0.29
1991-02-28,1990-1991,Sep-Feb,-0.35,-0.0,-0.14
1991-03-31,1990-1991,Oct-Mar,-0.22,0.2,0.05
1991-04-30,1991-1992,Nov-Apr,0.06,0.52,0.41
1991-05-31,1991-1992,Dec-May,-0.17,0.33,0.18
1991-06-30,1991-1992,Jan-Jun,-0.29,0.18,0.04
1991-07-31,1991-1992,Feb-Jul,0.08,0.38,0.36
1991-08-31,1991-1992,Mar-Aug,0.11,0.38,0.37
1991-09-30,1991-1992,Apr-Sep,0.03,0.3,0.28
1991-10-31,1991-1992,May-Oct,-0.1,0.22,0.16
1991-11-30,1991-1992,Jun-Nov,-0.11,0.19,0.14
1991-12-31,1991-1992,Jul-Dec,0.09,0.33,0.32
1992-01-31,1991-1992,Aug-Jan,-0.29,0.09,-0.03
1992-02-29,1991-1992,Sep-Feb,-0.29,0.07,-0.07
1992-03-31,1991-1992,Oct-Mar,-0.1,0.33,0.19
1992-04-30,1992-1993,Nov-Apr,0.24,0.65,0.57
1992-05-31,1992-1993,Dec-May,0.82,0.9,0.97
1992-06-30,1992-1993,Jan-Jun,1.1,0.91,1.11
1992-07-31,1992-1993,Feb-Jul,1.2,0.82,1.09
1992-08-31,1992-1993,Mar-Aug,1.15,0.81,1.05
1992-09-30,1992-1993,Apr-Sep,1.0,0.74,0.96
1992-10-31,1992-1993,May-Oct,0.61,0.57,0.69
1992-11-30,1992-1993,Jun-Nov,0.06,0.29,0.28
1992-12-31,1992-1993,Jul-Dec,-0.53,-0.12,-0.27
1993-01-31,1992-1993,Aug-Jan,-0.59,-0.23,-0.4
1993-02-28,1992-1993,Sep-Feb,-0.58,-0.36,-0.48
